year,payer_type,category,doi_region,claim_type,total_spend,member_months,pppy,source_id
2017,Medicare,Medical,West,Professional,144087195.46,758887,2278.397634325005,civhc_coc_fy23_total
2017,Medicare,Pharmacy,All,Pharmacy,776606952.21,3637084,2562.2953515838517,civhc_coc_fy23_total
2017,Medicare,Pharmacy,Boulder,Pharmacy,44498623.5,206972,2579.979330537464,civhc_coc_fy23_total
2017,Medicare,Pharmacy,Colorado Springs,Pharmacy,88017274.77,388237,2720.5219936276035,civhc_coc_fy23_total
2017,Medicare,Pharmacy,Denver,Pharmacy,314514153.24,1321721,2855.4966130370935,civhc_coc_fy23_total
2017,Medicare,Pharmacy,East,Pharmacy,75742747.89,405419,2241.9101588233407,civhc_coc_fy23_total
2017,Medicare,Pharmacy,Ft. Collins,Pharmacy,63001870.2,299419,2524.964823207612,civhc_coc_fy23_total
2017,Medicare,Pharmacy,Grand Junction,Pharmacy,24482219.18,140328,2093.5709919616897,civhc_coc_fy23_total
2017,Medicare,Pharmacy,Greeley,Pharmacy,49817772.87,226092,2644.115114378217,civhc_coc_fy23_total
2017,Medicare,Pharmacy,Pueblo,Pharmacy,40569330.18,177615,2740.939459842919,civhc_coc_fy23_total
2017,Medicare,Pharmacy,West,Pharmacy,75962960.38,471439,1933.5598551668404,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,All,Outpatient,548850958.316736,3637692,1810.5467697102536,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,All,Professional,1054801324.99,3637692,3479.5732843462283,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,All,Long Term Care,5784.52,3637692,0.019081945365358035,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,All,DME,29772056.39,3637692,98.21190927654128,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,All,Inpatient,716258265.798141,3637692,2362.7891502572766,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Boulder,DME,1249587.82,199077,75.3228843110957,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Boulder,Inpatient,33801577.72,199077,2037.4977151554422,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Boulder,Outpatient,24763597.63,199077,1492.704689944092,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Boulder,Professional,56166512.67,199077,3385.6153751563465,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Colorado Springs,Outpatient,40405547.7029485,390558,1241.4713626026914,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Colorado Springs,Long Term Care,1291.15,390558,0.0396709323583181,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Colorado Springs,Inpatient,49467987.74,390558,1519.9172795845943,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Colorado Springs,DME,2641234.31,390558,81.1526373035503,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Colorado Springs,Professional,89750088.1,390558,2757.595689244619,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Denver,Professional,691304382.72,2203028,3765.5683870745174,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Denver,Outpatient,326906460.028509,2203028,1780.6752888942437,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Denver,Long Term Care,4493.37,2203028,0.02447560357834762,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Denver,Inpatient,471068223.35,2203028,2565.931381807222,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Denver,DME,16276029.76,2203028,88.65632080935876,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,East,Professional,27129641.16,108146,3010.3350463262627,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,East,Outpatient,27624263.2252779,108146,3065.218858795839,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,East,Inpatient,27887905.99,108146,3094.4729521202817,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,East,DME,1438879.44,108146,159.65965713017584,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Ft. Collins,Professional,40815206.58,196146,2497.0301661007616,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Ft. Collins,DME,1013190.02,196146,61.985868893579266,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Ft. Collins,Inpatient,37381463.6,196146,2286.957486770059,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Ft. Collins,Outpatient,38623575.59,196146,2362.9485540362793,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Grand Junction,Outpatient,12481946.59,109095,1372.962638801045,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Grand Junction,Professional,38933618.84,109095,4282.537477244604,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Grand Junction,Inpatient,12802688.57,109095,1408.2429335899903,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Grand Junction,DME,2331023.27,109095,256.40294458957794,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Greeley,Professional,44110497.51,184830,2863.853108910891,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Greeley,Outpatient,34118379.81,184830,2215.119611102094,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Greeley,Inpatient,35445040.5181414,184830,2301.2524277319526,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Greeley,DME,1354373.44,184830,87.93205258886545,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Pueblo,Professional,35980783.15,152179,2837.246911860375,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Pueblo,Outpatient,23693951.32,152179,1868.3748469894008,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Pueblo,Inpatient,33056389.41,152179,2606.645285617595,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,Pueblo,DME,1312836.32,152179,103.52306060625975,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,West,DME,2154902.01,101963,253.60987926993124,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,West,Inpatient,15346988.9,101963,1806.183290016967,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,West,Outpatient,20233236.42,101963,2381.244540078264,civhc_coc_fy23_total
2017,Medicare Advantage,Medical,West,Professional,30610594.26,101963,3602.55319204025,civhc_coc_fy23_total
2017,Medicare Advantage,Pharmacy,All,Pharmacy,747078837.82,3553471,2522.8701891305714,civhc_coc_fy23_total
2017,Medicare Advantage,Pharmacy,Boulder,Pharmacy,34367522.65,193993,2125.902851133804,civhc_coc_fy23_total
2017,Medicare Advantage,Pharmacy,Colorado Springs,Pharmacy,89500099.54,376391,2853.418903427553,civhc_coc_fy23_total
2017,Medicare Advantage,Pharmacy,Denver,Pharmacy,443904146.71,2154880,2471.9936889850014,civhc_coc_fy23_total
2017,Medicare Advantage,Pharmacy,East,Pharmacy,24997047.71,105270,2849.478222855514,civhc_coc_fy23_total
2017,Medicare Advantage,Pharmacy,Ft. Collins,Pharmacy,36876940.57,189799,2331.5364508769803,civhc_coc_fy23_total
2017,Medicare Advantage,Pharmacy,Grand Junction,Pharmacy,16767028.62,107396,1873.4807948154491,civhc_coc_fy23_total
2017,Medicare Advantage,Pharmacy,Greeley,Pharmacy,41596189.71,180761,2761.4047085377933,civhc_coc_fy23_total
2017,Medicare Advantage,Pharmacy,Pueblo,Pharmacy,42413213.37,149455,3405.430132414439,civhc_coc_fy23_total
2017,Medicare Advantage,Pharmacy,West,Pharmacy,16656648.94,96991,2060.807572661381,civhc_coc_fy23_total
2018,All,Medical,All,Outpatient,6197463617.49032,41441192,1794.580701488602,civhc_coc_fy23_total
2018,All,Medical,All,DME,162935361.217814,41441192,47.180697278537934,civhc_coc_fy23_total
2018,All,Medical,All,Professional,6992283121.12,41441192,2024.734169167721,civhc_coc_fy23_total
2018,All,Medical,All,Inpatient,5347968778.62761,41441192,1548.5950631808882,civhc_coc_fy23_total
2018,All,Medical,All,Long Term Care,1851823932.00432,41441192,536.2270270616694,civhc_coc_fy23_total
2018,All,Medical,Boulder,Professional,383882362.03,2194501,2099.1507155202935,civhc_coc_fy23_total
2018,All,Medical,Boulder,Outpatient,269837302.048836,2194501,1475.5279786092747,civhc_coc_fy23_total
2018,All,Medical,Boulder,Long Term Care,91089660.25,2194501,498.0977101400273,civhc_coc_fy23_total
2018,All,Medical,Boulder,Inpatient,232926670.606821,2194501,1273.6927653629923,civhc_coc_fy23_total
2018,All,Medical,Boulder,DME,6039626.36156032,2194501,33.02596642185346,civhc_coc_fy23_total
2018,All,Medical,Colorado Springs,Long Term Care,269875264.978398,5100024,634.9976352544177,civhc_coc_fy23_total
2018,All,Medical,Colorado Springs,Inpatient,546343358.790149,5100024,1285.5077359404168,civhc_coc_fy23_total
2018,All,Medical,Colorado Springs,DME,20465283.9336467,5100024,48.15338265148564,civhc_coc_fy23_total
2018,All,Medical,Colorado Springs,Professional,857605428.75,5100024,2017.8856305382092,civhc_coc_fy23_total
2018,All,Medical,Colorado Springs,Outpatient,647188900.052466,5100024,1522.7902458164103,civhc_coc_fy23_total
2018,All,Medical,Denver,DME,75162470.7920055,21186043,42.572822565500594,civhc_coc_fy23_total
2018,All,Medical,Denver,Inpatient,2709115258.74968,21186043,1534.4716852031388,civhc_coc_fy23_total
2018,All,Medical,Denver,Long Term Care,834630145.311842,21186043,472.7433878871153,civhc_coc_fy23_total
2018,All,Medical,Denver,Outpatient,2829647887.48888,21186043,1602.7426475942939,civhc_coc_fy23_total
2018,All,Medical,Denver,Professional,3728831037.66,21186043,2112.04954374538,civhc_coc_fy23_total
2018,All,Medical,East,DME,13917298.9094943,2326445,71.78660441744017,civhc_coc_fy23_total
2018,All,Medical,East,Inpatient,397056174.201393,2326445,2048.0493157657784,civhc_coc_fy23_total
2018,All,Medical,East,Professional,338265840.36,2326445,1744.8038033652201,civhc_coc_fy23_total
2018,All,Medical,East,Long Term Care,146179861.302489,2326445,754.0080834190657,civhc_coc_fy23_total
2018,All,Medical,East,Outpatient,514225126.046044,2326445,2652.4166754651533,civhc_coc_fy23_total
2018,All,Medical,Ft. Collins,Inpatient,311802586.645334,2430217,1539.6283705298779,civhc_coc_fy23_total
2018,All,Medical,Ft. Collins,Professional,385776745.15,2430217,1904.9002380445859,civhc_coc_fy23_total
2018,All,Medical,Ft. Collins,DME,7917861.74994517,2430217,39.097060467991966,civhc_coc_fy23_total
2018,All,Medical,Ft. Collins,Long Term Care,89938050.7906066,2430217,444.09886421141783,civhc_coc_fy23_total
2018,All,Medical,Ft. Collins,Outpatient,424724513.86226,2430217,2097.2177243213755,civhc_coc_fy23_total
2018,All,Medical,Grand Junction,Professional,184457310.66,1276220,1734.4092146495118,civhc_coc_fy23_total
2018,All,Medical,Grand Junction,Outpatient,191279788.838333,1276220,1798.5593910610994,civhc_coc_fy23_total
2018,All,Medical,Grand Junction,Long Term Care,93439338.2686808,1276220,878.588377571398,civhc_coc_fy23_total
2018,All,Medical,Grand Junction,Inpatient,161557221.137511,1276220,1519.0849960431053,civhc_coc_fy23_total
2018,All,Medical,Grand Junction,DME,6638031.46,1276220,62.4158667941264,civhc_coc_fy23_total
2018,All,Medical,Greeley,Outpatient,395099126.091518,2379880,1992.1968809764426,civhc_coc_fy23_total
2018,All,Medical,Greeley,DME,8867531.99,2379880,44.712499739482666,civhc_coc_fy23_total
2018,All,Medical,Greeley,Inpatient,307861712.714626,2379880,1552.3221979996943,civhc_coc_fy23_total
2018,All,Medical,Greeley,Long Term Care,83866902.3274078,2379880,422.879652725723,civhc_coc_fy23_total
2018,All,Medical,Greeley,Professional,363103871.8,2379880,1830.8681368808514,civhc_coc_fy23_total
2018,All,Medical,Pueblo,DME,8388691.42,1564092,64.35957542139465,civhc_coc_fy23_total
2018,All,Medical,Pueblo,Inpatient,228597396.804988,1564092,1753.8410538893213,civhc_coc_fy23_total
2018,All,Medical,Pueblo,Long Term Care,137700350.100803,1564092,1056.4622804858254,civhc_coc_fy23_total
2018,All,Medical,Pueblo,Outpatient,238055678.808578,1564092,1826.406723966964,civhc_coc_fy23_total
2018,All,Medical,Pueblo,Professional,272812063.13,1564092,2093.0640637251518,civhc_coc_fy23_total
2018,All,Medical,West,Professional,477548461.58,3188344,1797.3535913816072,civhc_coc_fy23_total
2018,All,Medical,West,DME,15538564.6011627,3188344,58.48264027154924,civhc_coc_fy23_total
2018,All,Medical,West,Inpatient,452708398.977109,3188344,1703.8628164731622,civhc_coc_fy23_total
2018,All,Medical,West,Long Term Care,105104358.6741,3188344,395.58225338583287,civhc_coc_fy23_total
2018,All,Medical,West,Outpatient,687405294.253402,3188344,2587.193706526279,civhc_coc_fy23_total
2018,All,Pharmacy,All,Pharmacy,4491765721.95,36939746,1459.1651134634224,civhc_coc_fy23_total
2018,All,Pharmacy,Boulder,Pharmacy,231318922.0,1957515,1418.036165240113,civhc_coc_fy23_total
2018,All,Pharmacy,Colorado Springs,Pharmacy,536761300.78,4355203,1478.9518673090554,civhc_coc_fy23_total
2018,All,Pharmacy,Denver,Pharmacy,2281966584.81,19461251,1407.0831837953274,civhc_coc_fy23_total
2018,All,Pharmacy,East,Pharmacy,269622298.65,1998027,1619.3312621901505,civhc_coc_fy23_total
2018,All,Pharmacy,Ft. Collins,Pharmacy,265325018.52,2060910,1544.900176252238,civhc_coc_fy23_total
2018,All,Pharmacy,Grand Junction,Pharmacy,137410186.74,1079620,1527.317242066653,civhc_coc_fy23_total
2018,All,Pharmacy,Greeley,Pharmacy,264286781.5,2088923,1518.2184206885559,civhc_coc_fy23_total
2018,All,Pharmacy,Pueblo,Pharmacy,211364253.01,1402080,1809.0059312735364,civhc_coc_fy23_total
2018,All,Pharmacy,West,Pharmacy,293710375.94,2614575,1348.0296075958806,civhc_coc_fy23_total
2018,CHP+,Medical,All,Professional,61227551.54,988156,743.5370715555034,civhc_coc_fy23_total
2018,CHP+,Medical,All,Outpatient,56953303.6344522,988156,691.6313250270467,civhc_coc_fy23_total
2018,CHP+,Medical,All,Inpatient,26015637.7134791,988156,315.92952181816355,civhc_coc_fy23_total
2018,CHP+,Medical,All,DME,311104.51,988156,3.778000761013443,civhc_coc_fy23_total
2018,CHP+,Medical,Boulder,Professional,2392257.74,36488,786.7543543082658,civhc_coc_fy23_total
2018,CHP+,Medical,Boulder,Outpatient,2112005.9794706,36488,694.5864874382592,civhc_coc_fy23_total
2018,CHP+,Medical,Boulder,Inpatient,684267.26,36488,225.03856391142293,civhc_coc_fy23_total
2018,CHP+,Medical,Boulder,DME,6306.57,36488,2.074074764306073,civhc_coc_fy23_total
2018,CHP+,Medical,Colorado Springs,Inpatient,2119545.47,107031,237.63718586203998,civhc_coc_fy23_total
2018,CHP+,Medical,Colorado Springs,Professional,8012825.05,107031,898.3743083779466,civhc_coc_fy23_total
2018,CHP+,Medical,Colorado Springs,Outpatient,3374849.19916254,107031,378.3781370813174,civhc_coc_fy23_total
2018,CHP+,Medical,Colorado Springs,DME,41934.25,107031,4.701544412366511,civhc_coc_fy23_total
2018,CHP+,Medical,Denver,Inpatient,14651044.8102628,476145,369.24159179063855,civhc_coc_fy23_total
2018,CHP+,Medical,Denver,Outpatient,37891548.6823068,476145,954.9582253046478,civhc_coc_fy23_total
2018,CHP+,Medical,Denver,Professional,27041654.91,476145,681.5147883942917,civhc_coc_fy23_total
2018,CHP+,Medical,Denver,DME,131318.74,476145,3.309548309863592,civhc_coc_fy23_total
2018,CHP+,Medical,East,DME,15502.26,63444,2.9321467751087575,civhc_coc_fy23_total
2018,CHP+,Medical,East,Professional,2990335.31,63444,565.6015339512011,civhc_coc_fy23_total
2018,CHP+,Medical,East,Outpatient,1994017.71760556,63444,377.15485485257426,civhc_coc_fy23_total
2018,CHP+,Medical,East,Inpatient,793060.25,63444,150.00193871760922,civhc_coc_fy23_total
2018,CHP+,Medical,Ft. Collins,Outpatient,1688269.42574026,55405,365.6571267734522,civhc_coc_fy23_total
2018,CHP+,Medical,Ft. Collins,Inpatient,1236599.87,55405,267.83139500045127,civhc_coc_fy23_total
2018,CHP+,Medical,Ft. Collins,DME,10432.56,55405,2.259556357729447,civhc_coc_fy23_total
2018,CHP+,Medical,Ft. Collins,Professional,3600855.74,55405,779.8983644075445,civhc_coc_fy23_total
2018,CHP+,Medical,Grand Junction,DME,19739.63,32491,7.2904976762795854,civhc_coc_fy23_total
2018,CHP+,Medical,Grand Junction,Inpatient,629871.22,32491,232.63225631713397,civhc_coc_fy23_total
2018,CHP+,Medical,Grand Junction,Outpatient,775722.784557584,32491,286.5000589298885,civhc_coc_fy23_total
2018,CHP+,Medical,Grand Junction,Professional,2150192.44,32491,794.1371235111261,civhc_coc_fy23_total
2018,CHP+,Medical,Greeley,Professional,5770039.01,81122,853.5350228051577,civhc_coc_fy23_total
2018,CHP+,Medical,Greeley,Outpatient,4372741.74216634,81122,646.83933958724,civhc_coc_fy23_total
2018,CHP+,Medical,Greeley,Inpatient,1921647.57,81122,284.26038361973326,civhc_coc_fy23_total
2018,CHP+,Medical,Greeley,DME,18321.52,81122,2.7102172037178573,civhc_coc_fy23_total
2018,CHP+,Medical,Pueblo,Professional,1594589.26,25445,752.0169432108469,civhc_coc_fy23_total
2018,CHP+,Medical,Pueblo,Outpatient,465078.24,25445,219.33342031833365,civhc_coc_fy23_total
2018,CHP+,Medical,Pueblo,Inpatient,172582.81,25445,81.39098919237571,civhc_coc_fy23_total
2018,CHP+,Medical,Pueblo,DME,7102.48,25445,3.3495680880330116,civhc_coc_fy23_total
2018,CHP+,Medical,West,Professional,7674802.08,110694,832.0019599978318,civhc_coc_fy23_total
2018,CHP+,Medical,West,Outpatient,4279069.86344247,110694,463.8809543544333,civhc_coc_fy23_total
2018,CHP+,Medical,West,DME,60446.5,110694,6.5528212911268895,civhc_coc_fy23_total
2018,CHP+,Medical,West,Inpatient,3807018.45321638,110694,412.7072961370676,civhc_coc_fy23_total
2018,CHP+,Pharmacy,All,Pharmacy,27175914.56,988156,330.01972838296786,civhc_coc_fy23_total
2018,CHP+,Pharmacy,Boulder,Pharmacy,777622.41,36488,255.74076189432142,civhc_coc_fy23_total
2018,CHP+,Pharmacy,Colorado Springs,Pharmacy,4589346.59,107031,514.5440020181069,civhc_coc_fy23_total
2018,CHP+,Pharmacy,Denver,Pharmacy,12665630.16,476145,319.20436404876665,civhc_coc_fy23_total
2018,CHP+,Pharmacy,East,Pharmacy,1688086.1,63444,319.2899754113864,civhc_coc_fy23_total
2018,CHP+,Pharmacy,Ft. Collins,Pharmacy,1883899.64,55405,408.0280783322805,civhc_coc_fy23_total
2018,CHP+,Pharmacy,Grand Junction,Pharmacy,694667.59,32491,256.5636970237912,civhc_coc_fy23_total
2018,CHP+,Pharmacy,Greeley,Pharmacy,2138336.92,81122,316.31423091146667,civhc_coc_fy23_total
2018,CHP+,Pharmacy,Pueblo,Pharmacy,929544.96,25445,438.37844448811154,civhc_coc_fy23_total
2018,CHP+,Pharmacy,West,Pharmacy,1808780.19,110694,196.0843612119898,civhc_coc_fy23_total
2018,Commercial,Medical,All,Outpatient,2314539351.16,16722956,1660.8590140355568,civhc_coc_fy23_total
2018,Commercial,Medical,All,DME,27708881.13,16722956,19.883241548922328,civhc_coc_fy23_total
2018,Commercial,Medical,All,Professional,2523235537.96,16722956,1810.614490375984,civhc_coc_fy23_total
2018,Commercial,Medical,All,Inpatient,1551490195.85,16722956,1113.3128826147722,civhc_coc_fy23_total
2018,Commercial,Medical,Boulder,Professional,160840209.23,1103603,1748.8920479194057,civhc_coc_fy23_total
2018,Commercial,Medical,Boulder,Outpatient,113826155.9,1103603,1237.6858986428997,civhc_coc_fy23_total
2018,Commercial,Medical,Boulder,Inpatient,80453497.63,1103603,874.8091220846627,civhc_coc_fy23_total
2018,Commercial,Medical,Boulder,DME,1299199.66,1103603,14.126815458094985,civhc_coc_fy23_total
2018,Commercial,Medical,Colorado Springs,Professional,236162348.78,1538355,1842.1938924110495,civhc_coc_fy23_total
2018,Commercial,Medical,Colorado Springs,Outpatient,205490629.09,1538355,1602.937910352292,civhc_coc_fy23_total
2018,Commercial,Medical,Colorado Springs,DME,3063506.79,1538355,23.897007829792216,civhc_coc_fy23_total
2018,Commercial,Medical,Colorado Springs,Inpatient,131683967.26,1538355,1027.2060786489465,civhc_coc_fy23_total
2018,Commercial,Medical,Denver,DME,15344626.7,9558159,19.26474757325129,civhc_coc_fy23_total
2018,Commercial,Medical,Denver,Professional,1505953233.34,9558159,1890.681960833671,civhc_coc_fy23_total
2018,Commercial,Medical,Denver,Outpatient,1108767497.38,9558159,1392.0264319269015,civhc_coc_fy23_total
